"Project","DynCount","FuncCount","DecCount"
schedule,"6","64","82"
schedule.py,"6","38","35"
scheduled-snapshots,"110","43","35"
scheduler,"180","1263","169"
scheduler.py,"244","428","151"
schedulers,"2","1","10"
schedulers.py,"6","64","16"
scheduler_config.py,"4","0","0"
scheduler_models.py,"21","30","21"
scheduler_visualisation_test.py,"24","174","0"
schedules,"4","2","2"
scheduletogcal,"1","9","0"
scheduling.py,"1","5","3"
scheduling_store,"1","120","20"
schema,"154","808","518"
schema.py,"55","171","178"
schemapi,"8","20","30"
schemas,"49","102","52"
schemas.py,"20","14","18"
schematics.py,"3","1","0"
schemaValidationTest.py,"1","2","0"
schema_generator.py,"1","1","0"
schema_serializers.py,"6","0","0"
schema_test.py,"8","11","6"
schema_tree.py,"4","2","0"
schema_utils.py,"4","2","23"
scheme.py,"3","11","15"
schemes.py,"1","4","0"
scheme_primitives.py,"1","1","0"
scheme_reader.py,"1","0","1"
scholar.py,"15","34","8"
scidavisUtil.py,"6","0","0"
scielomanager,"11","4","6"
science,"1","17","3"
Science-Project,"1","0","0"
scigrid-de,"4","16","0"
scikit-learn,"2","15","0"
scikit-learn-master,"475","865","238"
sciligpy_utils.py,"3","0","0"
scim,"3","16","11"
scintilla,"5","28","0"
ScintillaEditPy,"2","2","0"
scipy-master,"367","1538","207"
scipy_signal_test.py,"4","3","0"
scishell.py,"1","2","0"
scm,"8","0","0"
scmd.py,"1","0","0"
scmposix.py,"1","1","0"
scmtools,"18","94","86"
scnorm,"3","48","0"
SConfig,"1","1","0"
scons,"286","706","0"
scons-local,"32","71","0"
scons-local-1.2.0,"6","32","0"
scons-local-1.3.0,"6","34","0"
scons-local-2.0.1,"32","67","0"
scons-local-2.1.0,"64","136","0"
scons-local-2.3.0,"64","138","0"
scons-local-2.3.4,"34","72","0"
scons-local-2.4.1,"47","70","0"
scons-local-3.0.1,"171","226","0"
scons-local-3.1.2,"184","264","7"
scons-local-4.1.0.post1,"173","236","9"
scons-proc.py,"4","19","0"
scons-time,"2","6","0"
scons-time.py,"18","45","0"
sconsign.py,"1","6","0"
scope.py,"3","33","3"
scopes.py,"3","0","8"
scopeserver,"7","12","7"
scopus,"2","46","27"
score.py,"25","59","125"
score_converter.py,"2","37","0"
scoring_systems,"1","4","5"
scour,"3","35","0"
scrap.py,"2","11","0"
scrape,"33","39","18"
scrape.py,"1","5","0"
scraper,"6","94","54"
scraper(api).py,"4","3","0"
scraper.py,"5","36","34"
scraper1.py,"4","2","0"
scrapers,"52","125","24"
scrapers.py,"2","6","0"
scraping,"1","11","5"
scraping.py,"4","0","0"
scrapper,"4","17","3"
scratch,"4","36","0"
scratchpad.py,"4","4","2"
Scrawl,"4","2","0"
screen,"123","5","0"
screen.py,"2","23","0"
screengrab,"6","6","0"
screenplay.py,"2","2","4"
screensaverdispatcher.py,"6","0","0"
screenshot,"12","0","0"
screenshot.py,"4","2","0"
screenshots,"4","14","12"
screenshots.py,"1","1","0"
script,"1045","3469","562"
script.module.feedparser,"4","0","0"
script.module.liveresolver,"25","59","13"
script.module.myconnpy,"10","14","32"
script.module.pyxbmct,"2","2","37"
script.module.requests,"97","42","32"
script.module.simplejson,"6","45","1"
script.module.urlresolver,"13","106","34"
script.module.xbmcswift2,"10","4","10"
script.py,"9","74","78"
script.video.F4mProxy,"4","21","0"
Scripted,"1","0","0"
scriptHandler.py,"6","1","0"
scripting,"47","60","6"
scripting.py,"3","4","0"
ScriptLoader.py,"4","0","0"
Scripts,"1809","8585","2689"
scripts.py,"3","47","8"
script_device_PIR_hallway.py,"1","0","0"
script_device_verisure.py,"1","0","0"
script_timer.py,"4","0","0"
script_time_verisure.py,"1","0","0"
script_wui.py,"1","1","0"
scrm2vcf.py,"1","2","0"
scrollingPlots.py,"2","0","0"
scrolltable.py,"2","1","0"
scrub-allura-data.py,"1","0","0"
scrub.py,"16","0","13"
scrxPDF1707.py,"2","22","0"
scsi2sd-util,"1","4","0"
sct,"11","7","8"
sct_events,"13","30","63"
scyllatop,"1","9","9"
scylla_operator,"1","8","1"
sd-script.py,"12","0","30"
SDB,"84","21","9"
sdcard_sd,"14","38","0"
sdcard_spi,"22","6","0"
sdidemo,"9","3","0"
sdio,"23","0","0"
sdk,"25","80","45"
sdkbase.py,"2","0","1"
sdkinfra.py,"1","0","0"
sdkproto.py,"1","1","0"
sdk_command_gen,"3","5","0"
sdk_tests,"16","41","50"
sdoc,"8","4","0"
SdpBody.py,"28","8","0"
SdpMediaDescription.py,"10","4","0"
sdrun,"3","1","0"
se,"1","0","1"
seacucumber,"21","0","0"
seaflowpy,"8","69","29"
search,"310","1467","1026"
search.py,"81","354","124"
searchable_collection.py,"1","2","0"
searchbar.py,"1","2","23"
searchcommands,"31","95","62"
searchcommands_app,"5","12","0"
searchengine,"136","74","0"
searcher.py,"1","50","1"
searches,"4","3","0"
searching.py,"4","22","0"
searchlib.py,"4","0","0"
searchlineedit.py,"1","0","0"
searchsorted-bench.py,"3","15","0"
searchsorted-bench2.py,"3","15","0"
searchtab.py,"1","0","0"
search_helper.py,"4","10","15"
search_helpers.py,"1","4","0"
search_indexes.py,"100","56","0"
search_providers,"2","4","0"
search_tests.py,"5","0","0"
seawat,"4","0","28"
seboolean.py,"6","0","0"
SecBI,"1","2","0"
seccomp.py,"1","0","0"
secondaryServer,"4","0","0"
second_level_model.py,"4","2","0"
secr,"2","54","16"
secrets,"4","23","18"
section.py,"7","17","82"
sections,"7","0","3"
sections.py,"4","0","2"
section_xx_-misc,"1","3","0"
secure.py,"11","4","0"
SecureXMLRPCServer.py,"2","0","0"
secure_data,"2","0","2"
security,"71","161","192"
security.py,"50","58","21"
security_keys.py,"2","0","14"
security_tests.py,"2","1","0"
seed,"6","31","18"
seek.py,"7","9","0"
seekers,"8","1","0"
segment.py,"15","78","10"
segmentation,"25","48","8"
segmentation.py,"5","48","10"
SegmentationService,"15","70","4"
segments,"18","86","220"
segment_pool,"2","1","1"
segunda_lista,"4","3","1"
segyio,"8","20","30"
SeisCL.py,"1","9","6"
seismic.py,"1","3","0"
seismo-server.py,"1","0","0"
select2_gm2m,"1","0","2"
select2_outside_admin,"2","0","1"
selection.py,"8","60","58"
selection_sort.py,"1","1","3"
Selector.py,"18","17","23"
selectors.py,"28","1","28"
selectors34.py,"6","0","4"
selector_events.py,"8","6","4"
Selector_test.py,"2","41","0"
select_related,"97","534","1154"
select_seqs_by_IDs.py,"1","0","0"
selenium,"494","941","1902"
Selenium2Library,"61","221","198"
selenium_scholar.py,"2","0","4"
selenium_tests,"1","1","0"
selfconsistency.py,"1","2","0"
selftest,"6","101","0"
seller,"3","8","72"
selling,"5","462","2"
sem,"1","104","16"
SEM 2,"1","43","2"
SEM1,"13","121","6"
SemanticResultFormats,"3","29","0"
semantics,"46","40","3"
semcomp17_ml,"526","812","481"
semester-project,"7","8","7"
SemfsServer.py,"3","0","0"
send.py,"1","3","2"
send2syslog.py,"3","0","18"
sendcoinspage.py,"2","3","0"
sender.py,"1","13","4"
sendfile.py,"1","0","3"
sendmail,"2","10","1"
sendmail.py,"1","10","0"
sensitivity,"9","44","13"
sensor,"14","17","21"
sensorData,"2","0","4"
sensors,"15","179","192"
sentence_runner.py,"1","0","0"
sentmail.py,"1","0","0"
sentry,"2392","4801","4039"
sentry.py,"11","13","13"
sentry_quotas,"2","0","1"
seo,"14","11","2"
sepa,"8","4","14"
seq.py,"26","21","0"
seq2seq,"3","162","56"
seqan,"84","156","10"
seqan_instrumentation,"146","134","40"
sequence,"19","296","168"
sequence.py,"9","104","33"
sequences.py,"2","4","17"
sequence_generator.py,"6","13","0"
sequence_probability_old_zahran.py,"1","2","0"
sequence_tagger,"8","18","0"
sequence_tools.py,"2","6","2"
sequence_utilities.py,"1","6","0"
sequential.py,"5","2","0"
seq_server.py,"2","0","0"
serge,"2","7","11"
serial,"79","118","120"
serialisers.py,"8","0","0"
serialization,"71","88","89"
serialization.py,"8","49","18"
serializations.py,"1","5","6"
serialization_tools.py,"1","0","0"
serialize.py,"15","12","7"
serializer,"123","36","68"
serializer.py,"33","22","48"
serializers,"306","230","2022"
serializers.py,"1065","410","341"
serializers_regress,"423","243","0"
series,"6","854","685"
serpentine_record.py,"9","10","7"
servBackend,"7","0","0"
server,"1506","5171","1580"
server-udp.py,"1","0","0"
server.py,"212","448","155"
serveradmin,"4","54","48"
ServerCommands.py,"24","0","0"
serverFilesCourse,"4","12","0"
servers,"88","452","278"
servers.py,"400","17","215"
ServerState.py,"18","4","3"
server_collector.py,"1","1","0"
server_description.py,"1","0","112"
server_environment,"3","3","0"
server_extensions,"1","22","91"
server_naming.py,"3","1","0"
server_tests_base.py,"1","1","0"
serve_packaged_apps.py,"4","8","0"
service,"272","603","220"
service-catalog,"2","30","6"
service.py,"242","199","231"
servicegroup,"100","0","17"
ServiceManagement,"2","1","0"
ServiceNow,"1","41","0"
serviceperiod.py,"6","6","0"
serviceproxy.py,"2","0","0"
services,"725","2376","2440"
services.py,"28","32","26"
services_stub.py,"1","1","0"
service_config.py,"13","1","5"
service_desk,"3","1","0"
service_desk_issue,"2","2","0"
service_factory.py,"3","0","0"
service_specs,"53","7","0"
service_test.py,"4","0","0"
service_unittest.py,"14","0","0"
serving.py,"42","4","9"
servlet,"3","0","0"
Servlet.py,"3","0","1"
servo,"61","139","110"
serv_config.py,"20","15","0"
sesam,"1","0","4"
seshat,"1","1","0"
sesolve.py,"12","24","0"
session,"23","19","58"
session.py,"58","61","136"
Session07,"9","5","0"
sessions,"22","20","32"
sessions.py,"159","126","53"
sessionsapp,"4","1","1"
sessions_tests,"353","164","143"
session_test.py,"1","5","1"
setchplenv,"2","0","3"
setEditor.py,"2","5","0"
sets,"2","646","656"
setting,"12","96","36"
settingitems.py,"3","1","0"
settingobj.py,"1","1","0"
settings,"309","810","393"
settings.py,"2967","715","472"
Settings2_test.py,"1","18","2"
SettingsManager.py,"12","0","0"
settingsValidators.py,"2","1","0"
settings_test.py,"1","24","3"
settings_tests,"726","2","94"
settings_utils.py,"1","1","0"
setup,"164","1259","93"
setup-allypy,"2","10","1"
setup.py,"346","455","9"
setup1.py,"1","0","0"
setups,"1","0","0"
setuptools,"882","1395","400"
setuptools-0.9.7,"118","188","12"
setuptools-5.4.1,"105","184","70"
setuptools-7.0,"110","193","73"
setuptools_commands.py,"1","3","0"
setup_logging.py,"34","0","16"
setup_modules.py,"11","0","0"
setup_templates,"2","3","0"
setup_transaction_tests.py,"2","1","0"
setup_util.py,"1","0","0"
set_env.py,"1","0","0"
set_pose,"5","0","0"
sf.py,"2","0","0"
sforce,"12","0","0"
sftp.py,"3","7","13"
sftp_attr.py,"6","0","18"
sftp_handle.py,"24","0","0"
sga.py,"7","9","12"
sgp4lib.py,"1","1","3"
sgrid.py,"20","4","3"
sh.py,"12","25","5"
shaders,"8","10","0"
shaders.py,"2","5","13"
Shadow.py,"54","22","0"
ShadowLibExtensions.py,"1","26","0"
shadowsocks,"17","11","1"
shape,"12","12","30"
shapefile2MNM_multiclass,"13","19","1"
shapefunctions.py,"1","15","7"
shapes,"44","61","320"
ShapeVariationAnalyzer.py,"2","10","0"
shape_diff.py,"1","2","2"
sharable,"6","4","2"
sharding,"6","16","0"
sharding_supervisor,"1","4","0"
shard_test.py,"3","0","0"
share,"398","981","447"
shared,"20","85","31"
shared.py,"22","14","90"
sharedmem.py,"1","5","3"
share_driver_hooks,"1","3","0"
share_post,"4","0","0"
share_post.py,"15","0","0"
sharing,"2","9","24"
shclasses,"8","3","44"
sheet,"1","2","0"
sheet.py,"7","7","1"
sheetbase.py,"1","13","0"
sheets.py,"6","33","29"
shelf.py,"1","2","9"
shell,"3","23","43"
shell-proxy,"7","21","0"
shell.py,"97","170","14"
shellcommand.py,"1","0","0"
shellcraft,"16","36","30"
shellenv,"12","1","2"
shellinford.py,"3","21","4"
shell_command,"14","5","4"
shell_integration.py,"2","2","0"
shelve.py,"15","1","0"
shentr.py,"2","0","0"
sherlock,"3","22","17"
shibboleth,"15","1","0"
shibboleth_auth.py,"2","0","0"
shifts,"2","4","10"
shimo_crawer,"3","6","0"
ship.py,"2","1","0"
shipBrowser.py,"4","5","2"
shipit_bot_uplift,"1","10","2"
shipit_uplift,"1","26","22"
shipped_handlers.py,"4","0","0"
shipping,"6","47","12"
shipping.py,"1","0","2"
ships.py,"5","1","2"
shipyard,"1","2","2"
shmem_views.py,"6","0","2"
shm_led_mouth,"1","14","0"
shm_led_x2xn,"1","14","0"
shm_loadx6_publisher,"1","14","0"
shm_pwr_state_omnibase,"1","14","0"
shm_zlift_controller,"1","14","0"
shome,"2","0","1"
shoot,"2","0","0"
shooting.py,"1","2","1"
shop,"164","348","71"
shopEditor.py,"2","2","0"
shopping_cart,"116","150","1"
shortcodes.py,"5","0","0"
shortcuts,"120","0","162"
shortcuts.py,"134","34","0"
shortener,"2","1","1"
shortly,"1","0","0"
ShortTextCodec.py,"3","2","4"
shorturls,"14","0","2"
shorty,"1","55","35"
shout.py,"2","0","3"
shove,"4","7","16"
show-python-packages-versions.py,"2","0","0"
show.py,"3","2","8"
showcase,"15","1","0"
showfields.py,"15","0","0"
showtree.py,"1","2","0"
show_frame.py,"1","0","0"
show_name_helpers.py,"8","84","0"
show_queue.py,"13","9","30"
show_source.py,"14","7","0"
show_terms_use.py,"1","1","0"
shrdlite.py,"2","3","0"
shtiker,"52","0","0"
shtools,"1","0","0"
shuffler.py,"2","44","19"
shuffle_deprecated,"58","60","94"
shujuku.py,"1","0","0"
shutil.py,"21","7","0"
SIBLING0.py,"2","0","0"
sidc.py,"3","0","0"
side-projects,"1","3","0"
Sidebar,"9","20","6"
sidl,"36","38","0"
sierra,"123","317","40"
sieve,"2","7","1"
sig.py,"1","0","0"
signal,"118","1360","365"
signal.py,"68","57","23"
signals,"189","33","314"
signals.py,"85","98","18"
signals_func.py,"2","5","0"
signaltools.py,"2","5","0"
SignalType.py,"2","0","0"
signal_handlers.py,"7","0","0"
signal_processor.py,"2","0","0"
signal_tools.py,"3","2","1"
signature,"1","64","6"
signature.py,"1","8","3"
signin_flows,"1","0","6"
signup,"108","78","200"
signup.py,"4","17","0"
signup_flows,"3","1","0"
sigrie,"4","0","1"
sigutils.py,"1","0","0"
SilverCity,"5","3","0"
silverserver,"1","3","18"
sim,"15","70","148"
sim.py,"1","35","9"
simbad,"4","14","13"
simbuto,"1","0","14"
SimDivFilters,"1","0","0"
simian,"59","55","37"
similarities,"30","205","3"
similarity_stats.py,"4","0","0"
simos.py,"8","8","0"
simple,"1","21","8"
simple-csv-invoice.py,"2","0","0"
simple.py,"18","15","10"
simpleapp,"1","0","1"
simpleauth,"18","0","0"
simplecms,"4","2","1"
simplegladeapp.py,"3","0","0"
simplejson,"331","1526","92"
simplejson-2.1.2-py2.6-linux-x86_64.egg,"7","8","1"
simplejson-2.6.1,"7","12","1"
simpleknn.py,"1","1","0"
simpleOrm.py,"5","5","16"
simpleplot.py,"2","1","0"
simpleresource.py,"1","0","0"
simpleTests.py,"2","0","0"
simpletrace.py,"2","8","0"
simplewiki,"10","21","80"
simpleworkflows.py,"3","6","17"
SimpleXMLRPCServer.py,"2","1","0"
SimpleXMLWriter.py,"3","0","0"
simple_footnotes,"2","7","0"
simple_footnotes.py,"8","27","0"
simple_httpclient.py,"173","39","0"
simple_monitor.py,"1","0","0"
simple_observable.py,"4","1","0"
simple_op,"2","2","0"
simple_pricing,"3","2","0"
simple_pyramid_chat,"4","0","0"
simple_source,"7","23","5"
simple_wrapper.py,"3","0","0"
simplified,"4","6","0"
SimplifiedSUSY,"6","1","0"
SimplifiedSUSYlep,"6","1","0"
simplify,"32","2577","379"
simport,"3","0","0"
simsam.py,"2","3","0"
simulate,"14","51","188"
simulate-workdir_3d.py,"1","2","0"
simulate.py,"9","25","0"
simulate_data,"62","169","26"
simulation,"29","725","99"
simulation.py,"5","64","84"
simulator,"29","56","43"
simulators,"3","2","4"
simulator_tests.py,"1","1","0"
simultaneous_translation,"14","5","15"
sim_data,"1","22","204"
sim_stats_plotting.py,"1","25","0"
sindex.py,"2","5","14"
singa,"10","37","7"
singledispatch.py,"24","64","0"
singledispatch_helpers.py,"32","0","16"
singletest.py,"1","1","0"
Singleton.py,"9","1","3"
SingleToneSpectroscopy.py,"2","0","0"
single_module.py,"3","0","0"
single_resource,"18","8","7"
sink.py,"2","12","4"
sip,"1","17","3"
sip-4.19.24,"7","12","0"
sipoknn.py,"1","0","0"
sipv1,"11","1","0"
sirius,"1","34","35"
site,"151","111","27"
site-packages,"6065","8938","3954"
site.py,"163","102","58"
sitecustomize.py,"5","1","0"
siteinadropbox,"2","28","12"
siteinfo.py,"3","6","50"
sitelogtogeodesyml.py,"8","0","50"
sitemap,"288","178","0"
sitemap.py,"76","48","3"
sitemaps,"9","56","3"
sitemaps_tests,"14","8","84"
sites,"36","31","30"
sites.py,"89","71","30"
sitetreeapp.py,"10","2","4"
sitewide,"11","1","2"
site_detect.py,"1","4","3"
site_export_importer.py,"2","12","0"
site_init.py,"2","1","2"
site_navigation,"3","1","3"
site_packages,"18","53","6"
site_pre_processors.py,"15","3","9"
site_readme.py,"12","4","0"
site_scons,"19","64","15"
site_sections,"52","249","216"
site_tests.py,"26","16","6"
site_tools,"5","62","0"
six,"360","72","4"
six-1.10.0.dist-info,"63","27","0"
six.py,"2419","186","5"
SixPython,"54","3","0"
size.py,"3","2","0"
sizes.py,"29","27","0"
sk,"12","39","1"
skeinforge-0006,"2","0","0"
skeinforge-31,"28","0","0"
skeinforge-35,"45","0","0"
skeinforge-40,"32","0","0"
skeinforge-44,"19","0","0"
skeinforge-47,"19","0","0"
skeinforge-50,"19","0","0"
skeleton,"2","13","0"
skels,"3","4","0"
sketch.py,"2","0","1"
skill,"4","0","1"
skills,"58","198","242"
skill_poetry,"1","2","1"
skins,"8","12","51"
skipnose.py,"2","6","1"
skipper.py,"4","8","0"
Skitai.py,"3","0","0"
sklearn,"7","38","7"
sklearn-cluster-demo.py,"1","0","0"
sklearn_vw.py,"9","2","0"
skMake.py,"1","0","0"
skutils.py,"4","24","0"
skwrap,"6","5","0"
skylark.py,"3","10","27"
SkypeBot,"1","0","0"
skytools,"34","25","2"
skyview,"1","6","4"
sla.py,"2","1","6"
Slack,"10","256","21"
slack_sdk,"7","21","2"
slack_sdk_async,"4","2","64"
slang,"5","48","37"
slave.py,"1","2","0"
sleep_schedule.py,"2","1","0"
slice-reads-by-coverage.py,"2","0","0"
slicer,"6","12","0"
sliceTextures.py,"1","5","11"
slice_ref_genome.py,"2","1","0"
slide.py,"1","5","17"
slider,"5","0","0"
sliders,"31","2","6"
sliders.py,"7","5","6"
slides,"3","11","10"
slideshow,"1","12","0"
slim,"12","60","13"
sll.py,"5","0","0"
slogging.py,"15","19","1"
sloth,"13","55","1"
slp,"1","8","26"
slug.py,"2","0","0"
slybot,"21","171","25"
slyd,"12","69","46"
smali,"3","3","80"
Small,"2","284","126"
small_list.py,"15","2","0"
smap,"6","22","0"
smap-status.py,"2","0","0"
smapgeo,"1","8","3"
smartarray.py,"1","0","11"
smarthome.py,"30","41","0"
smartmeshsdk-REL-1.3.0.1,"320","182","315"
smartnode,"7","60","1"
smart_list.py,"2","6","42"
smart_module,"20","2","16"
smart_selects,"60","25","0"
smart_serial.py,"2","0","0"
smashbox,"96","69","0"
smbo,"1","8","0"
smc_pyutil,"8","69","2"
smc_sagews,"74","155","4"
smif,"13","104","169"
smiley.py,"2","1","1"
smispy,"6","7","35"
smoketests.py,"8","4","0"
smooth.py,"1","1","0"
SmoothParticleNets,"3","7","0"
SmoothSols.py,"1","0","0"
smpdflib,"6","75","35"
smrt.testopia.py,"2","2","0"
sms,"7","57","20"
sms.py,"1","4","0"
sms_handlers.py,"9","0","0"
smt,"4","7","10"
smtp.py,"1","5","7"
smtpd.py,"9","4","23"
smtplib.py,"1","3","0"
smtpmock.py,"4","2","4"
smush,"2","0","0"
sm_database.py,"27","6","12"
sm_table.py,"8","12","17"
sm_table_test.py,"2","19","2"
sm_utils_test.py,"1","0","0"
snactor,"8","14","17"
snakemq,"18","14","10"
snap.py,"1","1","16"
Snapshot.py,"23","67","18"
snatch_tests.py,"7","0","10"
sndcard.py,"1","0","4"
sndfile,"6","10","0"
sndfile_file.py,"2","0","5"
sndfile_test,"6","10","0"
SneddonContigCounter_server_test.py,"2","0","2"
sneeze,"13","1","0"
snf-pithos-tools,"7","8","0"
snfdeploy,"13","9","16"
snf_django,"52","47","9"
sniffer,"2","3","0"
snippets,"31","181","17"
snippets_test.py,"3","12","0"
snmp.py,"17","21","19"
snmpbooster.py,"5","0","0"
snom,"4","4","0"
snowball,"2","0","0"
snowballing.py,"3","9","0"
snowflake,"167","110","228"
snpreader,"9","15","22"
sns,"8","61","45"
sn_agent,"5","1","16"
sn_agent_web,"4","0","0"
SO74.py,"2","0","0"
soap,"4","11","1"
soapclient.py,"1","0","6"
soap_mockserver,"194","223","175"
soc,"78","333","80"
soccer_sweepstake,"4","30","0"
social,"182","218","420"
social.py,"1","0","2"
socialaccount,"129","183","430"
socialauth,"3","21","0"
SocialExample,"9","5","19"
socialnetwork,"12","1","8"
socialregistration,"5","0","0"
social_auth,"154","42","180"
sock.py,"6","3","0"
socket.py,"6","0","2"
socketpool,"5","1","0"
sockets,"2","18","0"
socketserver,"4","11","3"
socketserver.py,"2","0","0"
socketxe7xbcx96xe7xa8x8b,"1","0","0"
socket_.py,"3","0","1"
socket_checker.py,"3","0","0"
socket_mode,"2","2","3"
socks,"4","1","0"
socks.py,"25","4","15"
socks4a,"2","0","0"
socorro,"2","29","3"
socratasync,"1","5","0"
SoftwareComposition.py,"2","0","0"
soft_get.py,"2","6","0"
sol-REL-1.7.5.0,"4","34","0"
solaris,"20","41","0"
solids.py,"1","0","0"
solidsolution.py,"8","23","30"
SolidView,"3","0","0"
solid_works,"1","0","0"
solo,"10","45","38"
solr.py,"1","4","12"
solr_tests,"4","195","6"
solutii,"6","42","26"
solver,"12","40","47"
solver.py,"13","70","23"
solvers,"122","2525","441"
soman,"4","5","2"
son-mano-function-lifecycle-management,"1","0","0"
son-mano-service-lifecycle-management,"1","4","0"
son.py,"12","40","0"
song.py,"1","22","0"
songbook,"4","4","0"
songs,"3","12","49"
son_analyze,"1","4","0"
son_editor,"2","14","9"
sortable.py,"1","2","3"
SortedCollection.py,"1","3","0"
sorteddict.py,"4","6","10"
Sorter.py,"6","10","0"
sorting.py,"6","17","3"
sos,"112","485","12"
sosreport.py,"15","5","28"
soundspace,"30","50","0"
soupsieve,"9","32","29"
Source,"854","1974","376"
source.py,"5","24","28"
sourcedstring.py,"13","12","19"
sourceforge2trac.py,"2","12","0"
SourceKit,"29","0","112"
sourceobj.py,"3","1","14"
SourceReader.py,"3","0","0"
sources,"90","300","243"
sourceswidget.py,"2","5","0"
source_estimate.py,"12","78","100"
source_wrapper.py,"2","0","0"
sous_chef,"2","0","2"
south,"257","347","139"
southwest.py,"1","0","2"
south_migrations,"26","3","0"
SPABoilerPlate.py,"1","1","0"
space,"44","152","64"
spack,"1870","3126","2760"
SPAdes,"74","47","8"
SPAdes-3.9.0-Linux,"83","83","8"
spam,"17","32","23"
spam-filter,"3","25","21"
spams_wrap.py,"4","0","0"
spam_checker,"8","0","0"
spanlib,"52","16","17"
spanners.py,"3","13","0"
spark,"14","79","51"
sparkmeasure,"2","0","0"
sparktk,"40","194","581"
sparkup.py,"1","0","0"
sparse,"1617","2894","672"
sparse.py,"3","23","0"
sparse_dot.py,"2","4","0"
sparse_estimator.py,"2","1","14"
sparse_test.py,"2","28","0"
sparx,"64","15","0"
spatial,"182","1082","127"
spatial_verification2_test.py,"1","0","0"
spawner.py,"9","48","17"
spcgeonode,"1","0","0"
spcmd.py,"1","0","0"
spconv.py,"10","4","8"
spd,"2","10","0"
spear_qcp,"2","1","0"
spec,"6","32","12"
spec.py,"18","8","3"
special,"220","5331","191"
specials.py,"3","11","1"
special_pkgs,"18","9","0"
species.py,"16","49","2"
SpecificationGrammarParser.py,"16","1","0"
specify,"72","74","50"
specs,"24","28","35"
spectral,"1","0","26"
spectrals.py,"1","3","2"
spectrogram,"2","5","3"
spectrometer,"51","133","26"
spectrum,"14","16","0"
spectrum.py,"1","11","62"
Spectrum_M3i2132.py,"22","0","0"
Spectrum_M4i22xx.py,"21","0","0"
speculative,"2","2","0"
spec_test.py,"6","0","0"
spec_tests,"1","1","0"
speech-demo,"20","220","8"
speechDictHandler.py,"1","0","0"
speech_recognition,"99","204","53"
speech_synthesis,"1","66","8"
speech_text_joint_to_text,"114","15","19"
speech_to_text,"3","22","1"
speed,"16","32","0"
speed.py,"4","9","3"
speedchat,"20","4","0"
SpeedMeter.py,"5","2","0"
SpeedMeterDemo.py,"2","4","0"
speedtester,"5","0","2"
speedtest_cli.py,"1","1","0"
speed_test_c_fftw,"1","1","0"
speex.py,"2","3","4"
spellcheck,"10","43","0"
spells,"2","0","0"
spencer_mcghin,"1","3","3"
spg-plotter.py,"2","2","0"
sph0,"1","0","0"
spherical_harmonics.py,"1","1","0"
sphinx,"58","199","24"
sphinx-contrib,"46","163","46"
sphinx-pyexec.py,"1","0","0"
sphinx.py,"1","5","0"
sphinxconf,"9","8","4"
sphinxcontrib,"4","72","0"
sphinxdoc,"6","13","0"
sphinxext,"1254","1534","390"
sphinxext.py,"7","12","0"
SphinxExtensions,"26","73","20"
sphinx_build.py,"45","22","0"
sphinx_compatibility.py,"2","1","0"
sphinx_ext.py,"2","0","0"
sphinx_numfig-r13,"3","0","0"
sphinx_qtile.py,"7","18","0"
sphinx_selective_exclude,"13","0","0"
SPI,"2","8","5"
spi2xspice.py,"2","0","0"
Spider,"38","41","24"
spider-demo,"1","2","0"
spider.py,"26","20","22"
spidermanager.py,"9","6","9"
spidermiddlewares,"62","69","155"
spiders,"309","820","222"
spiders.py,"1","391","3"
SpiffWorkflow,"3","12","4"
spiflash,"7","40","0"
spiking,"1","15","2"
SpinBox.py,"2","0","0"
spinel-cli,"2","20","82"
spine_layers_nii.py,"1","0","0"
sping,"4","45","0"
spinn,"3","37","0"
SPIRV-Tools,"7","54","0"
spi_devices.py,"2","3","28"
splash,"1","6","0"
splatalogue,"4","1","1"
splice,"7","8","9"
splittree.py,"1","3","0"
split_fastq.py,"1","1","0"
split_fastq2.py,"1","0","0"
sponge,"1","0","0"
sponsorship,"5","3","25"
spoof.py,"4","0","0"
spool,"9","43","8"
spread,"84","18","20"
spreadsheet,"18","12","9"
spreadsheet.py,"13","2","0"
spreg,"2","13","0"
sprite,"1","0","0"
sprite.py,"41","121","15"
sprites.disabled.py,"2","0","0"
sprites.py,"2","0","0"
spritsit.py,"1","1","0"
sprout,"15","20","20"
spryte,"70","91","21"
SPSSINC_SUMMARY_TTEST.py,"1","1","0"
SPSSINC_TRANS.py,"6","0","0"
spweb,"4","4","9"
spyboat,"2","0","0"
spyral,"22","10","6"
sql,"370","1931","619"
sql.py,"15","55","19"
SqlAbstraction.py,"3","60","0"
sqlalchemy,"18669","20707","19808"
sqlalchemy-migrate,"60","28","70"
sqlalchemy_schemadisplay3.py,"1","3","0"
sqla_nose.py,"1","0","0"
sqlblock,"7","0","0"
sqlcoverage,"2","7","3"
sqlgraph.py,"23","38","0"
sqlinline_attack.py,"1","1","0"
sqlite.py,"1","1","0"
sqlite3,"2","114","0"
sqlitedict,"3","8","0"
sqlitetd.py,"1","11","0"
sqlite_file.py,"3","0","0"
sqlmap,"174","182","110"
sqlobject,"76","43","15"
sqlobject.py,"10","20","15"
sqlparse.py,"2","1","0"
sqlserver.py,"1","2","0"
sqltools.py,"2","20","2"
sql_alchemy_helpers.py,"6","2","0"
sql_db.py,"6","6","16"
sql_driver.py,"1","3","1"
sql_parse.py,"8","3","18"
